id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,total_corners_ft,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,trailing_team_corner_diff,leading_team_corner_diff,trailing_team_corners_70_75,leading_team_corners_70_75,trailing_team_corners_75_80,leading_team_corners_75_80,leading_team_corners_against_avg,trailing_team_corners_for_avg,trailing_team_corners_ft,leading_team_corners_ft,trailing_team_corners_pre80,leading_team_corners_pre80,trailing_team_fouls_70_75,leading_team_fouls_70_75,trailing_team_fouls_75_80,leading_team_fouls_75_80,trailing_team_fouls_ft,leading_team_fouls_ft,trailing_team_fouls_pre80,leading_team_fouls_pre80,leading_team_post80_corners_against_avg,trailing_team_post80_corners_for_avg,trailing_team_sending_off_70_75,leading_team_sending_off_70_75,trailing_team_sending_off_75_80,leading_team_sending_off_75_80,trailing_team_sending_off_ft,leading_team_sending_off_ft,trailing_team_sending_off_pre80,leading_team_sending_off_pre80,trailing_team_shots_70_75,leading_team_shots_70_75,trailing_team_shots_75_80,leading_team_shots_75_80,trailing_team_shots_ft,leading_team_shots_ft,trailing_team_shots_off_target_70_75,leading_team_shots_off_target_70_75,trailing_team_shots_off_target_75_80,leading_team_shots_off_target_75_80,trailing_team_shots_off_target_ft,leading_team_shots_off_target_ft,trailing_team_shots_off_target_pre80,leading_team_shots_off_target_pre80,trailing_team_shots_on_target_70_75,leading_team_shots_on_target_70_75,trailing_team_shots_on_target_75_80,leading_team_shots_on_target_75_80,trailing_team_shots_on_target_ft,leading_team_shots_on_target_ft,trailing_team_shots_on_target_pre80,leading_team_shots_on_target_pre80,trailing_team_shots_pre80,leading_team_shots_pre80,trailing_team_yellow_cards_70_75,leading_team_yellow_cards_70_75,trailing_team_yellow_cards_75_80,leading_team_yellow_cards_75_80,trailing_team_yellow_cards_ft,leading_team_yellow_cards_ft,trailing_team_yellow_cards_pre80,leading_team_yellow_cards_pre80,odds_ratio,trailing_team_urgency_to_attack,leading_team_urgency_to_attack,trailing_team_momentum_to_attack,leading_team_momentum_to_attack,trailing_team_attack_intensity,leading_team_attack_intensity,trailing_team_defensive_pressure,leading_team_defensive_pressure,trailing_team_shot_to_corner_ratio_pre_80,leading_team_shot_to_corner_ratio_pre_80,trailing_team_aggression_score_pre_80,leading_team_aggression_score_pre_80,trailing_team_probability,target
MRfIjRys/,2016-09-11,2017,E0,england,Swansea,Chelsea,7.0,4.4,1.62,2-1,2-2,h,1,27,22,5,0,11,0,1,0,0,1,2,12,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,1.0,1,0,0,0,0,0,3.851,4.851,11,1,10,1,0,0,1,1,8,17,5,17,0.36,0.36,0,0,0,0,0,0,0,0,1,0,1,0,28,6,1,0,1,0,21,4,16,4,0,0,0,0,7,2,5,2,21,6,0,0,0,0,4,3,2,3,0.231,0.617,0.143,0.0,0.0,1,0,1,1,2.1,6.0,0.333,3.333,61.728,1
pUHz5Pkd/,2016-09-11,2017,F1,france,Stade Rennes,Caen,2.18,3.45,4.06,1-0,2-0,h,1,11,15,2,0,7,0,0,2,0,0,0,10,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,0.0,away,3.0,3,0,0,0,0,0,5.56,3.56,8,2,5,2,2,0,0,0,7,9,6,9,0.813,0.813,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,5,1,5,1,0,0,0,0,3,4,2,3,7,4,0,0,0,0,1,2,0,2,1.862,0.246,0.459,0.0,0.0,0,0,-2,0,1.4,2.0,0.857,2.75,24.631,1
xltJUMwf/,2016-09-11,2017,D1,germany,Werder Bremen,FC Augsburg,2.5,3.62,3.07,1-2,1-2,a,-1,25,32,4,0,3,0,3,1,0,0,2,4,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,1.0,home,0.0,0,1,0,0,0,0,5.308,5.308,0,4,0,3,1,0,1,1,14,27,11,21,0.718,0.718,0,0,0,0,0,0,0,0,1,2,0,0,10,18,1,1,0,0,9,13,9,10,0,1,0,0,1,5,1,5,10,15,0,0,0,0,2,3,2,2,0.814,0.4,0.326,-0.4,-0.652,0,0,0,1,inf,5.0,1.3,1.533,40.0,0
IRVj1gAe/,2016-09-12,2017,I1,italy,Empoli,Crotone,1.8,3.7,5.8,2-1,2-1,h,1,17,29,2,1,4,0,1,1,0,1,1,5,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,0.0,0,1,0,0,0,0,4.77,3.77,0,5,0,4,0,1,0,1,20,16,17,12,0.844,0.844,0,0,0,0,1,0,1,0,0,1,1,0,6,13,0,1,0,0,4,8,4,6,0,0,1,0,2,5,2,5,6,11,0,0,0,0,2,1,2,0,3.222,0.172,0.556,0.172,-0.556,1,0,0,0,inf,2.75,3.167,1.091,17.241,0
j9mwVAFK/,2016-09-16,2017,E0,england,Chelsea,Liverpool,2.26,3.71,3.63,1-2,1-2,a,-1,22,16,1,0,8,0,0,2,0,0,0,10,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,1.0,1,1,0,0,0,0,3.969,7.292,6,4,5,3,1,1,0,0,5,13,5,11,0.966,0.622,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,8,8,7,7,0,0,0,0,4,5,4,4,11,11,0,0,0,0,1,1,1,0,0.623,0.442,0.275,0.0,0.0,0,0,-1,-1,2.2,3.667,0.545,1.0,44.248,1
0rwDO8hl/,2016-09-17,2017,E0,england,Hull,Arsenal,6.2,4.2,1.67,1-2,1-4,a,-1,23,17,2,1,5,0,0,0,0,1,1,6,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,1.0,home,0.0,0,1,0,0,0,0,3.625,3.958,2,4,2,3,0,0,1,0,8,11,7,10,0.288,0.622,0,0,0,0,1,0,1,0,0,0,1,0,6,24,0,0,0,0,4,15,3,13,0,0,1,0,2,9,2,5,5,18,0,0,0,1,0,2,0,2,3.713,0.161,0.599,0.161,0.0,1,0,1,0,2.5,6.0,1.4,0.667,16.129,0
ATpcu6R8/,2016-09-17,2017,F1,france,AS Monaco,Stade Rennes,1.83,3.8,5.4,1-0,3-0,h,1,20,19,2,0,6,2,3,1,0,0,1,7,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,1,0,2,0,0,0,4.373,5.373,4,3,3,3,0,1,0,1,9,13,8,11,0.208,1.542,0,0,0,0,0,0,0,0,2,1,0,0,5,17,1,1,0,0,2,10,2,10,1,0,0,0,3,7,3,5,5,15,0,0,0,0,1,1,1,1,2.951,0.185,0.546,-0.74,-0.546,0,0,0,0,1.667,5.0,1.8,0.8,18.519,1
SzlSYZxB/,2016-09-17,2017,SP1,spain,Las Palmas,Malaga,2.32,3.5,3.56,1-0,1-0,h,1,10,21,4,0,3,0,0,1,0,0,1,4,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,0.0,0,1,0,0,0,0,4.257,4.257,2,2,2,1,0,1,1,0,15,9,12,9,0.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,8,4,5,2,0,0,0,0,2,2,1,2,6,4,0,1,0,0,1,3,1,3,1.534,0.281,0.431,0.0,0.0,0,0,1,-1,3.0,4.0,2.167,3.0,28.09,0
WUPLpZTi/,2016-09-17,2017,D1,germany,Eintracht Frankfurt,Bayer Leverkusen,3.94,3.8,2.09,2-1,2-1,h,1,18,27,2,0,3,0,0,2,0,2,0,4,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1,0,0,0,0,0,4.597,3.597,3,1,2,1,0,2,0,0,12,19,11,16,0.792,0.292,0,0,0,0,0,0,0,0,0,0,0,2,7,17,0,0,0,1,4,9,3,6,0,0,0,1,3,8,3,6,6,12,0,0,0,0,0,3,0,2,0.53,0.478,0.254,0.0,0.508,0,2,0,-2,3.0,12.0,1.833,1.5,47.847,1
WxngtnC2/,2016-09-17,2017,F1,france,Toulouse,Guingamp,2.22,3.42,4.08,2-1,2-1,h,1,15,18,5,1,7,0,1,1,0,0,2,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,1.0,1,1,0,0,0,0,5.06,3.04,1,8,0,7,0,1,0,2,9,15,6,12,1.313,0.208,0,0,0,0,1,0,1,0,0,1,0,0,5,13,0,1,0,0,2,8,2,7,0,0,0,0,3,5,3,3,5,10,0,0,0,0,3,4,2,3,1.838,0.245,0.45,0.0,-0.45,0,0,0,1,inf,1.429,1.6,1.5,24.51,1
hhEWOpsS/,2016-09-17,2017,F1,france,Lorient,Lille,3.8,3.3,2.33,1-0,1-0,h,1,16,16,4,0,6,1,3,2,0,0,1,6,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,1,0,0,0,4.04,5.04,2,4,2,4,1,1,0,1,7,12,6,10,0.208,0.875,0,0,0,0,0,0,0,0,2,1,0,0,10,9,2,0,0,0,10,5,7,5,0,1,0,0,0,4,0,4,7,9,0,1,0,0,2,2,2,2,0.613,0.429,0.263,-1.287,-0.263,0,0,-1,0,3.5,2.25,1.143,1.333,42.918,0
pp6bK4kq/,2016-09-17,2017,F1,france,Bordeaux,Angers,1.85,3.6,5.75,0-1,0-1,a,-1,15,21,3,0,7,1,1,2,0,1,0,8,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,0.0,0,1,1,0,0,0,5.453,4.12,3,5,3,4,1,1,0,0,9,16,5,16,0.256,0.256,0,0,0,0,1,0,0,0,1,0,1,0,10,5,0,0,0,0,6,0,6,0,1,0,1,0,4,5,4,5,10,5,0,0,0,0,0,4,0,3,0.322,0.541,0.174,-0.541,0.0,1,0,-1,-1,3.333,1.25,0.5,3.8,54.054,0
pzL1uvhC/,2016-09-17,2017,D1,germany,Bayern Munich,FC Ingolstadt 04,1.18,9.7,29.0,2-1,3-1,h,1,19,27,2,0,10,0,1,2,1,2,0,10,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,0.0,away,0.0,0,0,0,0,1,0,2.597,4.597,5,5,5,5,1,1,0,0,16,17,14,13,0.292,0.292,0,0,0,0,0,0,0,0,0,1,2,0,13,10,0,1,2,0,8,5,7,4,0,0,0,0,5,5,4,4,11,8,1,0,0,0,2,1,2,0,24.576,0.034,0.847,0.102,-0.847,3,0,-1,-1,2.2,1.6,1.455,1.625,3.448,0
0IgMkoim/,2016-09-18,2017,E0,england,Southampton,Swansea,1.72,4.1,6.0,1-0,1-0,h,1,27,17,1,0,7,0,2,0,0,0,2,8,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,1.0,1,0,0,0,0,0,3.901,4.901,1,7,0,7,0,0,1,1,9,12,6,11,0.907,0.907,0,0,0,0,0,0,0,0,1,1,0,0,9,19,1,1,0,0,6,13,6,13,0,0,0,0,3,6,2,6,8,19,0,0,0,0,1,1,0,1,3.488,0.167,0.581,-0.167,-0.581,0,0,1,1,inf,2.714,0.75,0.632,16.667,1
4OXZMVyo/,2016-09-18,2017,D1,germany,FC Augsburg,Mainz,2.48,3.55,3.24,1-2,1-3,a,-1,20,25,3,0,7,0,2,0,1,1,2,9,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,1.0,home,0.0,0,2,0,0,0,1,6.154,3.654,2,7,2,5,0,0,1,1,12,16,12,13,0.359,0.359,0,0,0,0,0,1,0,0,1,1,0,1,12,11,0,1,0,0,7,5,7,5,1,0,0,1,5,6,3,5,10,10,0,0,1,1,1,2,1,2,0.765,0.403,0.309,-0.403,0.309,0,2,1,1,5.0,2.0,1.3,1.5,40.323,0
4fnrTHHe/,2016-09-18,2017,I1,italy,Internazionale,Juventus,5.0,3.52,1.96,2-1,2-1,h,1,20,25,4,0,8,0,0,1,0,1,1,9,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,0.0,0,1,0,0,0,0,4.27,3.27,4,5,4,4,1,0,1,0,17,12,16,9,0.344,0.844,0,0,0,0,0,1,0,0,0,0,0,1,9,16,0,0,0,0,7,13,3,12,0,0,0,1,2,3,2,3,5,15,0,0,0,0,3,3,3,1,0.392,0.51,0.2,0.0,0.2,0,1,0,0,1.25,3.75,3.8,0.667,51.02,0
AHl7Z6TL/,2016-09-18,2017,SP1,spain,Villarreal,Real Sociedad,1.89,3.52,5.4,2-1,2-1,h,1,19,20,5,0,7,0,0,1,0,0,-1,9,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,0.0,0,2,0,0,0,0,2.757,2.757,6,3,6,1,0,1,0,-1,13,13,9,11,0.83,0.33,0,0,0,0,1,0,0,0,0,0,0,0,15,9,0,0,0,0,13,5,10,4,0,0,0,0,2,4,2,3,12,7,0,0,0,0,4,2,3,2,2.857,0.185,0.529,0.0,0.0,0,0,0,-2,2.0,7.0,1.0,1.857,18.519,0
Oz52JO4k/,2016-09-18,2017,F1,france,Montpellier,Nice,2.26,3.4,3.8,1-0,1-1,h,1,15,22,2,0,7,0,1,1,0,2,2,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,1.0,1,1,0,0,0,0,3.373,3.56,3,6,2,5,0,1,1,1,6,18,6,16,0.208,0.313,0,0,0,0,0,0,0,0,0,1,1,1,9,15,0,1,1,1,5,10,2,8,0,0,0,0,4,5,2,3,4,11,0,0,1,0,1,1,1,1,1.681,0.263,0.442,0.263,0.0,1,1,1,0,2.0,2.2,1.75,1.545,26.316,1
Qod8ZJvS/,2016-09-18,2017,I1,italy,Udinese,Chievo Verona,2.42,3.3,3.7,1-0,1-2,h,1,22,28,5,0,11,0,2,1,1,2,3,12,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1,0,0,0,1,0,4.77,4.27,7,5,6,5,0,1,1,2,18,15,15,13,0.344,1.344,0,0,0,0,0,0,0,0,2,0,2,0,20,8,2,0,2,0,14,4,12,2,0,0,0,0,6,4,4,4,16,6,0,0,0,1,4,3,3,2,1.529,0.27,0.413,0.27,0.0,3,0,1,1,2.667,1.2,1.125,2.5,27.027,1
jXVPL6x7/,2016-09-18,2017,E0,england,Tottenham,Sunderland,1.34,5.8,12.0,1-0,1-0,h,1,29,18,4,0,12,1,1,0,0,0,1,15,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,0.0,away,0.0,0,3,0,1,0,0,4.234,5.234,1,14,1,11,0,0,1,0,15,6,13,5,0.907,1.574,0,0,0,0,1,0,0,0,0,1,0,0,6,31,0,1,0,0,5,22,3,17,0,0,0,0,1,9,1,8,4,25,0,0,0,0,6,1,4,0,8.955,0.083,0.746,0.0,-1.492,0,0,1,0,4.0,2.273,4.25,0.2,8.333,0
x4jayTb9/,2016-09-18,2017,SP1,spain,Athletic Bilbao,Valencia,1.91,3.84,4.75,2-1,2-1,h,1,23,27,6,0,8,0,2,2,0,0,2,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,0,0,0,4.257,7.257,1,7,1,7,1,1,1,1,19,18,14,13,0.33,0.33,0,0,0,0,0,0,0,0,0,2,0,0,10,13,0,2,0,0,8,9,8,9,0,0,0,0,2,4,2,4,10,13,0,1,1,0,4,4,3,3,2.487,0.211,0.524,0.0,-1.048,0,0,0,0,10.0,1.857,1.7,1.231,21.053,0
6ev6wpdL/,2016-09-20,2017,F1,france,Lille,Toulouse,2.32,3.26,4.2,1-2,1-2,a,-1,20,28,7,0,7,1,1,2,0,1,0,8,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,0.0,0,1,0,1,0,0,6.59,6.453,5,3,5,2,1,1,0,0,13,21,11,17,1.692,1.256,0,0,0,0,0,0,0,0,0,1,0,1,19,7,0,1,0,0,14,5,10,5,0,0,0,1,5,2,3,2,13,7,0,0,0,0,2,5,2,5,0.552,0.431,0.238,0.0,-0.238,0,1,-1,-1,2.6,3.5,1.0,3.143,43.103,0
8hUsT46k/,2016-09-20,2017,SP1,spain,Sevilla,Real Betis,1.58,4.74,7.0,1-0,1-0,h,1,18,33,6,0,8,1,1,1,0,0,3,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,1,0,0,2.505,3.838,2,6,2,6,0,1,0,3,15,23,12,21,0.553,0.22,0,0,0,0,0,0,0,0,0,1,0,0,8,12,0,1,0,0,5,9,5,9,0,0,0,0,3,3,1,3,6,12,0,0,0,1,4,5,3,3,4.43,0.143,0.633,0.0,-1.266,0,0,0,2,3.0,2.0,2.5,2.0,14.286,0
KjIYsXDA/,2016-09-20,2017,D1,germany,SC Freiburg,Hamburg SV,2.2,3.61,3.76,1-0,1-0,h,1,26,30,1,0,5,0,0,1,0,5,2,6,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,0.0,0,1,0,0,0,0,4.097,2.597,0,6,0,5,1,0,1,1,16,16,15,15,1.292,0.292,0,0,0,0,0,0,0,0,0,0,1,4,7,19,0,0,1,3,7,15,7,15,0,0,0,1,0,4,0,4,7,19,0,0,0,0,0,1,0,1,1.709,0.266,0.455,0.266,1.82,1,4,0,1,inf,3.8,2.143,0.842,26.596,0
UuOqmQcL/,2016-09-20,2017,SP1,spain,Malaga,Eibar,1.88,3.55,5.65,2-1,2-1,h,1,21,17,4,0,10,0,2,1,0,2,0,11,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,1.0,1,0,0,0,0,0,4.838,6.171,4,7,3,7,0,1,0,0,13,6,11,6,0.553,0.887,0,0,0,0,0,0,0,0,1,1,0,2,12,14,1,0,0,0,9,8,6,7,0,1,0,2,3,6,3,5,9,12,0,0,0,0,4,2,2,2,3.005,0.177,0.532,-0.177,0.532,0,2,0,-1,3.0,1.714,1.444,0.667,17.699,1
bsHxsiTG/,2016-09-20,2017,D1,germany,SV Darmstadt 98,TSG Hoffenheim,3.9,4.0,2.1,0-1,1-1,a,-1,23,27,1,0,8,0,1,4,0,1,2,8,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,1.0,home,0.0,0,0,0,0,0,0,6.654,3.154,2,6,2,6,4,0,1,1,15,17,12,15,1.359,0.359,0,0,0,0,0,0,0,0,1,0,1,0,12,15,0,0,1,0,9,11,9,9,1,0,0,0,3,4,1,4,10,13,0,0,1,0,1,1,1,0,1.857,0.256,0.476,0.0,0.0,1,0,-3,1,5.0,2.167,1.3,1.154,25.641,0
EgFQqgqb/,2016-09-21,2017,D1,germany,Schalke 04,FC Cologne,2.34,3.52,3.62,1-2,1-3,a,-1,22,23,2,0,11,0,0,1,0,0,0,12,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,1.0,home,1.0,1,0,0,0,0,0,6.654,3.654,8,4,7,4,1,0,0,0,17,9,15,8,1.359,0.359,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,10,4,8,4,0,0,0,0,7,5,6,4,14,8,0,0,0,0,2,1,1,1,0.646,0.427,0.276,0.0,0.0,0,0,-1,0,2.0,2.0,1.143,1.125,42.735,1
GIBstBrN/,2016-09-21,2017,D1,germany,RB Leipzig,Borussia Monchengladbach,2.3,3.66,3.46,1-0,1-1,h,1,10,24,2,0,7,0,0,3,0,1,1,7,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,0.0,away,0.0,0,0,0,0,0,0,5.597,4.097,2,5,2,5,2,1,0,1,15,15,12,12,1.292,1.292,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,2,4,2,4,0,0,0,1,1,5,0,4,2,8,0,0,0,0,2,1,1,1,1.504,0.289,0.435,0.0,0.435,0,1,-2,0,1.0,1.6,6.5,1.625,28.902,0
KON98py5/,2016-09-21,2017,I1,italy,Chievo Verona,Sassuolo,2.42,3.22,3.55,2-1,2-1,h,1,10,24,2,0,13,1,0,1,2,2,0,16,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,0.0,away,2.0,2,1,1,0,1,1,4.513,5.847,9,7,7,6,1,0,0,0,15,14,12,12,1.229,1.229,0,0,0,0,0,0,0,0,0,0,1,1,7,5,0,0,1,1,5,2,5,2,0,0,0,0,2,3,1,2,6,4,0,0,0,0,1,2,1,1,1.467,0.282,0.413,0.282,0.826,2,2,-1,0,0.857,0.667,2.167,3.25,28.169,1
Qi1HZ8Lj/,2016-09-21,2017,D1,germany,Werder Bremen,Mainz,3.25,3.76,2.36,1-0,1-2,h,1,22,24,2,0,15,1,0,2,0,2,0,16,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,0.0,0,1,0,1,0,0,4.097,4.398,13,3,13,2,1,1,0,0,14,12,13,11,0.792,0.862,0,0,0,0,0,0,0,0,0,0,1,1,13,13,0,0,1,1,7,6,7,5,0,0,0,0,6,7,3,7,10,12,1,0,0,0,2,2,1,1,0.726,0.424,0.308,0.424,0.0,1,1,-1,-1,0.769,6.0,1.4,1.0,42.373,0
WKWiUuJ7/,2016-09-21,2017,F1,france,Stade Rennes,Marseille,2.4,3.4,3.5,1-2,3-2,a,-1,16,26,2,1,5,0,0,0,0,0,1,8,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,1.0,home,0.0,0,3,0,0,0,0,5.12,3.453,4,4,4,1,0,0,0,1,9,22,7,19,1.256,0.256,0,0,0,0,0,1,0,1,0,0,0,0,13,8,0,0,0,0,8,4,8,3,0,0,0,0,5,4,2,3,10,6,0,0,0,0,1,2,1,1,0.686,0.417,0.286,0.0,0.0,0,0,0,1,2.5,6.0,0.8,3.333,41.667,0
hUXmVL31/,2016-09-21,2017,F1,france,Angers,Caen,2.32,3.21,3.84,2-1,2-1,h,1,18,18,1,0,5,0,0,1,0,0,2,5,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,0,0,2.707,5.04,4,1,4,1,1,0,1,1,11,10,11,7,0.542,1.542,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,5,8,4,8,0,0,0,0,1,5,1,5,5,13,0,0,0,0,1,0,1,0,1.655,0.26,0.431,0.0,0.0,0,0,0,1,1.25,13.0,2.4,0.538,26.042,0
jkPul6rF/,2016-09-21,2017,SP1,spain,Granada,Athletic Bilbao,4.5,3.74,2.11,1-2,1-2,a,-1,22,16,1,0,8,0,-1,-1,0,2,1,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,1.0,home,0.0,0,0,0,0,0,0,4.994,6.327,6,2,6,2,-1,0,1,0,11,9,8,8,0.277,0.277,0,0,0,0,0,0,0,0,0,-1,0,2,11,13,0,-1,0,0,10,5,10,4,0,0,0,2,1,8,1,7,11,11,0,0,0,0,1,0,1,0,2.133,0.222,0.474,0.0,1.422,0,2,2,0,1.833,5.5,0.818,0.727,22.222,0
nTEvhqBE/,2016-09-21,2017,F1,france,Guingamp,Lorient,2.0,3.6,4.55,1-0,1-0,h,1,15,17,2,0,6,1,0,0,0,0,2,11,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,5,0.0,away,5.0,5,0,1,0,0,0,4.373,3.373,7,4,2,4,0,0,2,0,13,10,11,6,1.208,0.875,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,11,4,8,2,0,0,0,0,2,4,1,4,9,6,0,0,0,0,3,1,2,0,2.275,0.22,0.5,-0.22,0.0,0,0,2,0,4.5,1.5,1.444,1.0,21.978,1
OKhBYQrS/,2016-09-22,2017,SP1,spain,Osasuna,Espanyol,3.37,3.38,2.5,1-2,1-2,a,-1,24,23,2,0,8,0,0,0,2,1,0,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,1.0,home,0.0,0,0,0,0,2,0,8.327,6.327,7,1,7,1,0,0,0,0,15,14,12,11,1.277,1.61,0,0,0,0,0,0,0,0,0,0,1,0,17,10,0,0,0,0,6,8,4,8,0,0,1,0,11,2,10,2,14,10,0,0,0,0,2,1,1,1,1.348,0.297,0.4,0.891,0.0,3,0,0,0,2.0,10.0,0.929,1.2,29.674,0
dSPyknT8/,2016-09-22,2017,SP1,spain,Deportivo La Coruna,Leganes,2.3,3.25,3.96,1-2,1-2,a,-1,14,30,2,0,6,0,0,1,0,1,3,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,1.0,home,1.0,1,1,0,0,0,0,5.661,4.661,7,1,6,0,1,0,0,3,15,17,13,17,0.944,0.277,0,0,0,0,0,0,0,0,0,0,0,1,12,8,0,0,0,1,7,6,5,4,0,0,0,0,5,2,3,2,8,6,0,0,0,0,0,3,0,2,0.581,0.435,0.253,0.0,0.253,0,1,-1,3,1.333,inf,1.625,3.167,43.478,1
Q7wO0qSK/,2016-09-23,2017,SP1,spain,Real Betis,Malaga,2.63,3.32,3.13,1-0,1-0,h,1,23,26,8,0,11,0,1,1,0,1,1,11,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,0,0,0,3.171,3.505,5,6,5,6,0,1,1,0,15,18,11,15,0.22,0.887,0,0,0,0,0,0,0,0,1,0,0,1,16,11,0,0,0,0,10,8,8,8,1,0,0,1,6,3,5,2,13,10,0,1,1,0,6,4,5,3,1.19,0.319,0.38,-0.319,0.38,0,1,1,-1,2.6,1.667,1.231,1.8,31.949,0
llRfmSkj/,2016-09-23,2017,D1,germany,Borussia Dortmund,SC Freiburg,1.22,8.1,17.0,2-1,3-1,h,1,30,32,5,0,15,2,2,2,0,2,1,18,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,3,0.0,away,0.0,0,3,1,1,0,0,2.731,4.065,3,15,3,12,0,2,1,0,27,8,25,7,0.195,0.862,0,0,0,0,0,0,0,0,1,1,0,2,9,24,0,1,0,2,4,19,4,18,1,0,0,0,5,5,5,3,9,21,0,1,1,0,3,2,3,2,13.934,0.059,0.82,-0.118,0.0,0,2,1,-2,3.0,1.75,3.111,0.429,5.882,0
4hkF25c8/,2016-09-24,2017,SP1,spain,Las Palmas,Real Madrid,9.6,6.0,1.37,1-2,2-2,a,-1,30,21,4,0,5,1,0,0,1,0,0,5,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,1.0,home,0.0,0,0,0,1,0,1,4.661,4.661,0,5,0,5,0,0,0,0,7,17,5,16,0.61,0.61,0,0,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,0,2,16,2,14,0,0,0,0,6,11,4,10,6,24,0,0,0,1,3,2,2,2,7.007,0.104,0.73,0.0,0.0,0,1,0,0,inf,4.8,1.167,0.75,10.417,0
