id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg,game_state_80_h,game_state_80_a,game_state_80_d,abs_goal_diff_80,close_game_80,goal_diff_squared_80,odds_ratio,shot_to_corner_ratio_pre_80,team_aggression_score_pre_80,home_urgency_to_attack,away_urgency_to_attack,home_momentum_to_attack,away_momentum_to_attack,attack_intensity,defensive_pressure,trailing_team_probability,target
Mafv82MQ/,2016-11-27,2017,I1,italy,Bologna,Atalanta,3.34,3.24,2.61,0-2,0-2,a,-2,9,12,2,2,7,10,3,2,0,0,12,10,4,9,21,22,5,0,13,0,1,1,0,2,1,9,14,2,2,7,12,5,2,0,0,15,11,6,9,15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,,,,7.0,5.218,5.068,1.104,1.461,6.0,4.791,4.25,0.527,0.976,0,1,0,2,0,4,1.28,1.615,1.286,0.15,0.0,0.0,0.0,0,0,38.314,1
QeRLXRmh/,2016-11-27,2017,E0,england,Southampton,Everton,2.22,3.5,3.9,1-0,1-0,h,1,16,8,7,0,9,8,0,1,0,0,11,15,5,2,24,26,1,0,7,0,1,2,1,2,0,17,13,7,1,10,12,0,1,0,0,11,15,5,2,7,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,0.0,away,0.0,6.0,5.696,3.957,0.981,0.96,6.0,3.957,5.982,0.389,0.981,1,0,0,1,1,1,0.569,3.429,1.125,0.0,0.256,0.0,0.256,3,-2,25.641,0
UmEVlA4r/,2016-11-27,2017,SP1,spain,Real Sociedad,Barcelona,6.9,5.4,1.52,1-1,1-1,d,0,13,7,5,2,8,5,1,2,0,0,13,10,8,4,20,23,3,0,12,0,1,0,0,1,0,17,10,6,2,11,8,2,4,0,0,14,11,8,6,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,6.0,5.997,3.788,1.119,0.666,6.0,4.073,3.569,0.237,0.547,0,0,1,0,1,0,4.539,1.667,1.3,0.181,0.819,0.181,-0.819,0,0,65.789,1
WYRHY7Yo/,2016-11-27,2017,E0,england,Manchester Utd,West Ham,1.38,5.7,9.8,1-1,1-1,d,0,17,4,8,1,9,3,1,0,0,0,10,13,7,4,21,23,1,0,11,1,2,1,1,4,2,17,6,8,2,9,4,3,1,0,0,14,16,8,4,12,2,0,1,0,1,0,0,0,0,0,0,1,1,0,4,0,2,0,2,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,6.0,8.982,2.957,1.266,0.389,6.0,4.957,5.554,0.389,0.838,0,0,1,0,1,0,0.141,1.909,1.143,0.877,0.123,1.754,0.0,0,1,10.204,1
YwEqnLa7/,2016-11-27,2017,I1,italy,Cagliari,Udinese,2.56,3.3,3.34,2-1,2-1,h,1,6,15,2,3,4,12,4,2,0,0,14,15,2,3,21,29,6,0,5,0,2,1,0,0,0,7,20,3,5,4,15,4,3,0,0,15,17,3,4,7,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,1.0,6.0,3.964,6.649,0.404,1.384,6.0,5.506,5.678,1.241,0.261,1,0,0,1,1,1,0.766,4.2,1.667,0.0,0.299,-0.0,-0.299,0,-1,29.94,1
b5NafWtL/,2016-11-27,2017,SP1,spain,Osasuna,Atletico Madrid,13.0,5.3,1.37,0-2,0-3,a,-2,5,6,1,4,4,2,2,2,0,0,9,4,6,4,11,13,4,0,10,0,0,2,0,0,0,11,7,1,5,10,2,2,2,0,0,9,5,7,4,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,,,,6.0,5.14,4.502,0.69,0.666,6.0,4.931,5.283,0.809,0.833,0,1,0,2,0,4,9.489,1.1,1.545,0.038,0.0,0.0,0.0,0,-2,72.993,1
dpBNR1Fa/,2016-11-27,2017,F1,france,Nice,Bastia,1.68,3.94,6.8,1-1,1-1,d,0,10,9,7,2,3,7,0,3,0,0,9,14,5,4,19,23,3,0,9,1,2,3,1,0,1,12,11,7,2,5,9,0,3,0,0,10,15,5,4,9,2,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,7.0,3.42,4.89,1.096,0.703,6.0,3.446,5.051,0.661,0.538,0,0,1,0,1,0,0.247,2.111,1.368,0.802,0.198,-1.604,0.0,0,-2,14.706,0
fTOgjAOK/,2016-11-27,2017,D1,germany,Hertha Berlin,Mainz,2.01,3.56,4.6,2-1,2-1,h,1,16,4,5,2,11,2,1,1,1,1,8,17,4,3,20,25,2,2,7,0,1,2,1,0,2,16,9,5,4,11,5,2,1,1,1,12,19,5,3,8,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,0.0,5.0,4.885,3.532,0.786,0.764,6.0,5.456,4.901,0.798,0.674,1,0,0,1,1,1,0.437,2.857,1.35,0.0,0.217,0.0,0.0,1,0,21.739,1
hC4WPupC/,2016-11-27,2017,F1,france,Angers,St Etienne,2.79,2.98,3.4,1-2,1-2,a,-1,9,7,6,4,3,3,3,3,0,0,19,8,5,5,16,27,6,0,10,0,0,3,0,2,1,14,8,6,5,8,3,3,3,0,1,21,10,6,5,11,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,6.0,4.48,3.446,0.681,0.375,6.0,3.731,4.48,0.518,0.967,0,1,0,1,1,1,0.821,1.6,2.062,0.358,0.0,0.358,0.0,2,-2,35.842,1
jFOvm1p1/,2016-11-27,2017,I1,italy,Genoa,Juventus,7.13,3.88,1.7,3-0,3-1,h,3,12,8,6,1,6,7,1,1,0,0,21,7,2,5,20,28,2,0,7,0,0,2,0,0,1,13,12,6,2,7,10,3,2,0,0,26,8,3,6,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,,,,6.0,4.107,3.649,1.118,0.527,6.0,5.649,4.107,0.813,0.547,1,0,0,3,0,9,4.194,2.857,1.5,0.0,0.0,0.0,0.0,0,-1,58.824,1
vaVPWo3b/,2016-11-27,2017,E0,england,Watford,Stoke City,2.38,3.4,3.75,0-1,0-1,a,-1,8,13,2,2,6,11,3,0,0,0,18,10,2,3,21,28,3,0,5,0,1,1,0,1,2,11,15,2,2,9,13,4,0,1,0,22,13,3,3,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,1.0,home,1.0,6.0,4.125,4.529,0.552,0.389,6.0,4.386,8.268,0.532,1.266,0,1,0,1,1,1,0.635,4.2,1.476,0.42,0.0,-0.42,0.0,1,1,42.017,1
vuLzlsVf/,2016-11-27,2017,I1,italy,AS Roma,US Pescara,1.23,8.5,17.5,3-2,3-2,h,1,12,12,5,7,7,5,3,2,0,0,16,14,7,5,24,30,5,0,12,0,1,2,1,1,0,14,14,7,7,7,7,3,3,0,0,17,18,8,7,15,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,0.0,away,2.0,6.0,6.821,5.934,0.547,1.241,6.0,3.934,5.107,1.098,0.547,1,0,0,1,1,1,0.07,2.0,1.458,0.0,0.057,0.0,0.0,2,-2,5.714,1
vy5Z8r7K/,2016-11-27,2017,I1,italy,Palermo,Lazio,5.7,4.0,1.76,0-1,0-1,a,-1,14,14,4,5,10,9,3,1,0,0,14,14,3,4,28,28,4,0,7,0,0,2,0,1,2,17,18,4,6,13,12,3,1,1,0,15,18,4,5,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,1.0,6.0,4.678,5.791,0.404,1.098,6.0,4.506,5.107,0.955,0.833,0,1,0,1,1,1,3.239,4.0,1.143,0.175,0.0,0.0,0.0,1,0,17.544,1
xjZjdhC8/,2016-11-27,2017,SP1,spain,Villarreal,Alaves,1.57,4.1,8.4,0-2,0-2,a,-2,18,9,8,6,10,3,2,3,0,0,11,18,9,1,27,29,5,0,10,0,0,2,0,2,0,22,10,9,7,13,3,2,3,0,0,11,19,12,1,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,,,,6.0,4.855,3.359,0.69,0.523,6.0,2.645,8.855,0.666,1.833,0,1,0,2,0,4,0.187,2.7,1.259,0.318,0.0,0.636,0.0,0,-2,11.905,1
6RMSk30r/,2016-11-28,2017,I1,italy,Internazionale,Fiorentina,2.2,3.64,3.8,3-2,4-2,h,1,19,12,7,6,12,6,4,1,0,1,22,11,7,2,31,33,5,1,9,1,2,2,0,1,1,22,12,9,6,13,6,5,3,0,1,28,15,7,2,9,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,0.0,away,0.0,6.0,8.535,5.22,1.547,1.241,6.0,4.649,4.25,0.527,0.833,1,0,0,1,1,1,0.579,3.444,1.226,0.0,0.263,-0.0,0.0,1,-1,26.316,0
Aqo9X8Z7/,2016-11-28,2017,SP1,spain,Las Palmas,Athletic Bilbao,2.96,3.36,2.77,2-1,3-1,h,1,8,8,3,2,5,6,2,4,0,1,13,17,4,2,16,30,6,1,6,0,0,1,0,2,0,10,10,4,2,6,8,3,5,0,1,17,18,5,3,8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,1.0,6.0,5.283,3.359,0.69,0.237,6.0,3.788,5.569,0.237,0.547,1,0,0,1,1,1,1.069,2.667,2.25,0.0,0.361,0.0,0.722,2,-1,36.101,1
bLo63MUs/,2016-11-28,2017,I1,italy,Napoli,Sassuolo,1.34,5.9,12.0,1-0,1-1,h,1,17,3,5,0,12,3,3,4,0,0,11,8,6,3,20,19,7,0,9,0,2,1,0,0,0,19,4,6,1,13,3,3,4,0,0,13,11,9,3,12,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,0.0,away,0.0,6.0,7.678,3.506,1.404,0.384,7.0,5.818,7.593,1.586,0.854,1,0,0,1,1,1,0.112,2.222,1.3,0.0,0.083,-0.0,0.0,0,-1,8.333,1
hQq5vua5/,2016-11-29,2017,F1,france,Lorient,Stade Rennes,2.8,3.32,2.9,2-1,2-1,h,1,10,10,3,5,7,5,1,0,0,0,7,7,2,3,20,14,1,0,5,0,0,1,0,0,0,10,15,3,8,7,7,1,1,0,0,12,9,2,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,7.0,4.42,3.89,0.596,0.328,6.0,3.589,5.051,0.804,0.681,1,0,0,1,1,1,0.966,4.0,0.75,0.0,0.345,0.0,0.0,0,-1,34.483,0
nmq9waEB/,2016-11-29,2017,F1,france,Lille,Caen,1.88,3.58,5.98,4-1,4-2,h,3,16,11,6,1,10,10,0,1,0,0,8,10,3,1,27,18,1,0,4,0,1,1,0,0,1,19,13,8,2,11,11,0,1,0,0,8,11,3,2,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,7.0,5.795,3.765,0.721,0.703,7.0,3.89,5.17,0.953,0.346,1,0,0,3,0,9,0.314,6.75,0.704,0.0,0.0,-0.0,0.0,0,0,16.722,1
ptbEzcbU/,2016-11-29,2017,F1,france,Dijon FCO,AS Monaco,5.7,4.26,1.71,0-1,1-1,a,-1,9,7,1,3,8,4,1,0,0,0,6,8,5,1,16,14,1,0,6,0,1,0,0,0,0,11,9,2,4,9,5,2,0,0,0,6,9,6,4,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,4,1.0,home,1.0,7.0,5.17,4.39,1.096,0.453,7.0,4.015,5.545,0.328,0.846,0,1,0,1,1,1,3.333,2.667,0.938,0.175,0.0,-0.175,0.0,0,0,17.544,1
6kaAywqO/,2016-11-30,2017,F1,france,Bastia,Bordeaux,3.26,3.14,2.67,1-1,1-1,d,0,12,6,5,2,7,4,1,2,0,0,5,9,5,4,18,14,3,0,9,0,0,1,0,1,0,13,8,5,3,8,5,2,4,1,0,7,13,6,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,7.0,5.67,3.765,0.721,0.578,7.0,3.39,5.295,0.703,0.971,0,0,1,0,1,0,1.221,2.0,0.944,0.45,0.55,0.0,0.55,0,-1,37.453,1
ITSSgKbh/,2016-11-30,2017,F1,france,Guingamp,Nice,2.68,3.34,3.1,0-1,0-1,a,-1,6,12,3,4,3,8,1,1,0,0,16,14,6,3,18,30,2,0,9,1,1,2,0,0,3,11,12,5,4,6,8,2,1,0,0,17,16,8,3,11,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,1.0,home,2.0,6.0,5.908,3.874,0.824,1.661,6.0,3.303,5.194,0.946,0.824,0,1,0,1,1,1,0.865,2.0,1.778,0.373,0.0,-0.373,-0.0,0,1,37.313,1
M1ZJetUu/,2016-11-30,2017,F1,france,Toulouse,Montpellier,2.41,3.32,3.7,1-0,1-0,h,1,5,9,3,2,2,7,2,2,0,0,11,7,1,5,14,18,4,0,6,1,0,0,1,1,2,5,11,3,2,2,9,2,3,0,0,14,10,1,6,7,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,6.0,4.48,3.017,0.538,0.661,7.0,3.515,6.045,0.578,0.971,1,0,0,1,1,1,0.651,2.333,1.571,0.0,0.27,0.0,0.27,2,2,27.027,1
QwrDxJTH/,2016-11-30,2017,F1,france,Paris Saint-Germain,Angers,1.25,6.8,17.0,2-0,2-0,h,2,9,8,4,1,5,7,1,0,0,0,10,5,7,2,17,15,1,0,9,1,0,0,1,1,1,14,14,4,2,10,12,2,1,0,0,12,6,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,5,,,,7.0,7.795,2.515,1.096,0.328,7.0,4.765,6.295,0.953,0.471,1,0,0,2,0,4,0.074,1.889,0.941,0.0,0.029,0.0,0.029,0,1,5.882,1
dbjdt1Uh/,2016-11-30,2017,F1,france,AS Nancy Lorraine,Metz,2.18,3.36,4.2,3-0,4-0,h,3,14,6,5,3,9,3,4,2,0,0,14,12,5,3,20,26,6,0,8,0,0,1,0,1,1,17,8,7,4,10,4,5,3,0,1,15,14,6,3,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,7.0,4.67,3.39,0.846,0.078,7.0,3.39,6.295,0.328,0.596,1,0,0,3,0,9,0.519,2.5,1.6,0.0,0.0,0.0,0.0,0,0,23.81,1
vNu1uLqa/,2016-11-30,2017,F1,france,St Etienne,Marseille,2.22,3.32,4.1,0-0,0-0,d,0,6,10,3,7,3,3,0,1,0,0,5,10,2,2,16,15,1,0,4,1,1,0,0,0,1,7,13,3,7,4,6,0,1,0,0,5,11,2,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,7.0,4.92,4.89,1.096,0.453,7.0,4.015,4.42,0.953,0.846,0,0,1,0,1,0,0.541,4.0,1.0,0.649,0.351,0.0,-0.702,0,1,24.39,0
z5wOf0qn/,2016-11-30,2017,F1,france,Nantes,Lyon,4.0,3.47,2.15,0-5,0-6,a,-5,11,17,1,8,10,9,1,1,0,0,9,6,4,7,28,15,2,0,11,2,2,0,0,0,1,12,20,1,9,11,11,1,1,0,0,10,8,5,10,15,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,4,,,,7.0,5.545,2.39,1.346,0.453,7.0,4.765,3.67,0.328,1.096,0,1,0,5,0,25,1.86,2.545,0.607,0.0,0.0,-0.0,-0.0,0,1,46.512,1
WWh28JDo/,2016-12-02,2017,F1,france,Caen,Dijon FCO,2.25,3.46,3.84,3-2,3-3,h,1,13,11,7,4,6,7,4,3,0,1,12,13,5,1,24,25,7,1,6,0,2,0,1,0,2,16,14,9,5,7,9,4,3,0,1,13,15,6,1,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,0.0,7.0,5.045,3.015,0.471,0.828,7.0,4.39,7.17,0.703,0.846,1,0,0,1,1,1,0.586,4.0,1.333,0.0,0.26,0.0,-0.26,1,2,26.042,1
fs4S49wE/,2016-12-02,2017,D1,germany,Mainz,Bayern Munich,12.8,7.0,1.29,1-2,1-3,a,-1,8,13,3,5,5,8,0,2,0,0,5,11,1,4,21,16,2,0,5,1,1,0,1,1,1,9,15,3,6,6,9,3,2,0,0,11,12,1,5,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,1.0,home,0.0,5.0,5.718,3.699,0.62,0.431,5.0,6.699,3.218,0.431,0.62,0,1,0,1,1,1,9.922,4.2,0.857,0.078,0.0,-0.078,0.0,2,1,7.812,1
nuRkc6P5/,2016-12-02,2017,I1,italy,Napoli,Internazionale,1.87,4.05,4.95,3-0,3-0,h,3,17,17,11,6,6,11,2,2,0,0,6,9,5,6,34,15,4,0,11,3,2,0,0,1,2,19,18,11,6,8,12,2,3,0,0,7,12,5,7,12,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,7.0,7.843,3.443,1.604,0.336,7.0,6.568,3.718,1.086,0.729,1,0,0,3,0,9,0.378,3.091,0.559,0.0,0.0,0.0,-0.0,0,2,20.202,1
0EJYUPXA/,2016-12-03,2017,E0,england,Crystal Palace,Southampton,3.8,3.5,2.26,2-0,3-0,h,2,6,17,3,3,3,14,3,1,0,0,9,13,1,8,23,22,4,0,9,0,2,1,1,4,1,9,17,4,3,5,14,3,1,0,0,11,13,4,9,13,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,4,0,1,0,3,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,4,,,,6.0,5.839,5.1,0.981,0.532,6.0,3.815,5.268,0.817,0.981,1,0,0,2,0,4,1.681,2.556,1.13,0.0,0.221,-0.0,0.884,0,0,44.248,1
6ZEBodFm/,2016-12-03,2017,SP1,spain,Barcelona,Real Madrid,1.83,4.56,4.7,1-0,1-1,h,1,8,11,2,4,6,7,2,2,0,0,17,11,5,6,19,28,4,0,11,1,1,1,1,2,0,11,14,2,5,9,9,4,2,0,0,19,15,5,7,12,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,1.0,6.0,9.569,1.788,2.262,0.237,6.0,5.073,3.997,0.38,0.69,1,0,0,1,1,1,0.389,1.727,1.684,0.0,0.213,0.0,0.213,3,-1,21.277,1
6sa8e500/,2016-12-03,2017,D1,germany,RB Leipzig,Schalke 04,2.01,3.66,4.3,2-1,2-1,h,1,13,9,5,5,8,4,1,5,0,0,12,16,6,5,22,28,6,0,11,0,0,1,0,2,3,15,11,5,5,10,6,1,5,0,0,15,18,8,5,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,0.0,away,0.0,5.0,5.218,4.699,0.453,1.431,6.0,4.885,4.044,0.941,0.531,1,0,0,1,1,1,0.467,2.0,1.545,0.0,0.233,0.0,0.466,2,2,23.256,1
8vNtT32N/,2016-12-03,2017,E0,england,Manchester City,Chelsea,2.2,3.5,3.84,1-2,1-3,a,-1,11,8,5,2,6,6,1,1,0,0,9,8,7,2,19,17,2,0,9,0,0,0,0,0,1,15,10,5,4,10,6,2,3,2,0,13,8,9,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,2.0,6.0,7.982,3.672,1.124,0.674,6.0,4.957,4.268,0.389,0.266,0,1,0,1,1,1,0.573,2.111,1.0,0.455,0.0,0.0,0.0,0,1,45.455,1
ANi67wTi/,2016-12-03,2017,F1,france,Guingamp,Nantes,2.28,3.19,4.0,2-0,2-0,h,2,14,7,6,2,8,5,0,1,0,1,8,16,9,1,21,24,1,1,10,2,3,1,1,1,1,15,8,6,2,9,6,0,2,0,1,10,17,9,1,10,3,0,1,0,2,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,7.0,6.17,3.765,0.971,1.453,7.0,4.14,3.92,0.703,0.346,1,0,0,2,0,4,0.57,2.1,1.19,0.0,0.125,-0.0,0.0,0,0,25.0,0
Gh6eb7Gs/,2016-12-03,2017,D1,germany,Werder Bremen,FC Ingolstadt 04,2.52,3.6,3.2,2-1,2-1,h,1,14,11,5,4,9,7,0,1,0,0,18,11,3,3,25,29,1,0,6,2,1,2,0,3,3,14,15,5,5,9,10,0,3,0,0,18,13,3,4,7,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,2,1,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,6.0,3.044,5.028,0.531,1.226,6.0,4.456,4.758,0.512,0.96,1,0,0,1,1,1,0.788,4.167,1.2,0.0,0.312,-0.0,0.624,3,1,31.25,1
IkjaooIi/,2016-12-03,2017,E0,england,West Brom,Watford,2.2,3.4,4.2,2-1,3-1,h,1,10,13,2,3,8,10,1,0,0,0,10,6,3,4,23,16,1,0,7,0,0,0,0,0,0,11,17,3,5,8,12,2,1,0,1,12,6,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,0.0,away,0.0,6.0,4.268,5.243,1.124,0.246,6.0,3.957,5.696,0.532,1.266,1,0,0,1,1,1,0.524,3.286,0.739,0.0,0.238,0.0,0.0,0,0,23.81,0
M1wuiIiQ/,2016-12-03,2017,SP1,spain,Atletico Madrid,Espanyol,1.3,6.2,17.5,0-0,0-0,d,0,10,4,2,3,8,1,1,2,0,0,7,16,7,2,14,23,3,0,9,0,2,0,0,0,2,11,5,3,3,8,2,2,2,0,0,9,18,9,2,11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,6.0,8.855,3.073,1.262,0.237,6.0,2.931,7.14,0.38,1.262,0,0,1,0,1,0,0.074,1.556,1.857,0.931,0.069,-1.862,0.0,0,2,5.714,1
